City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
clifton,Clifton,Eastern Cape,-30.560642,26.078522,5
clifton vale,Clifton Vale,Eastern Cape,-31.834726,26.929615,5
clumber,Clumber,Eastern Cape,-33.449786,26.852687,5
clydesdale,Clydesdale,Eastern Cape,-30.298313,29.93772,5
cobosi,Cobosi,Eastern Cape,-31.795832,28.139773,5
coega,Coega,Eastern Cape,-33.760675,25.645706,5
coffee bar,Coffee Bar,Eastern Cape,-31.980885,29.144534,5
coffee bay,Coffee Bay,Eastern Cape,-31.980885,29.144534,5
cofimvaba,Cofimvaba,Eastern Cape,-32.001149,27.580451,5
coghlan,Coghlan,Eastern Cape,-31.663689,28.229109,5
cokomfini,Cokomfini,Eastern Cape,-31.060802,28.767673,5
cola,Cola,Eastern Cape,-30.992619,29.248485,5
colan,Colan,Eastern Cape,-30.800551,28.37803,5
colana,Colana,Eastern Cape,-30.634562,29.040002,5
coldstream,Coldstream,Eastern Cape,-31.489667,26.734546,5
collingham,Collingham,Eastern Cape,-31.318834,26.233839,5
collywobbles,Collywobbles,Eastern Cape,-32.008995,28.570501,5
colon,Colon,Eastern Cape,-30.800551,28.37803,5
colona,Colona,Eastern Cape,-30.634562,29.040002,5
coloti,Coloti,Eastern Cape,-30.680908,28.606588,5
columba,Columba,Eastern Cape,-32.483976,28.365878,5
combeni,Combeni,Eastern Cape,-31.4,29.066667,5
combleigh,Combleigh,Eastern Cape,-31.981448,26.712112,5
committee,Committee,Eastern Cape,-33.157813,26.832588,5
committeedrift,Committeedrift,Eastern Cape,-33.157813,26.832588,5
committees,Committees,Eastern Cape,-33.157813,26.832588,5
committees drift,Committees Drift,Eastern Cape,-33.157813,26.832588,5
commons valley,Commons Valley,Eastern Cape,-30.525868,29.845349,5
commonsvale,Commonsvale,Eastern Cape,-30.525868,29.845349,5
content,Content,Eastern Cape,-30.77081,25.866701,5
conubie mouth,Conubie Mouth,Eastern Cape,-32.94433,28.014955,5
conway,Conway,Eastern Cape,-31.733843,25.302315,5
cookhouse,Cookhouse,Eastern Cape,-32.743222,25.80037,5
cooperdale,Cooperdale,Eastern Cape,-32.15,28.966667,5
corbetts hope,Corbetts Hope,Eastern Cape,-30.616667,26.35,5
cotswold,Cotswold,Eastern Cape,-33.938851,25.547539,5
cotyeni,Cotyeni,Eastern Cape,-31.966667,27.833333,5
coville,Coville,Eastern Cape,-30.621795,27.126501,5
cradock,Cradock,Eastern Cape,-32.164221,25.619176,5
cransmoor,Cransmoor,Eastern Cape,-30.840214,28.201503,5
crediton,Crediton,Eastern Cape,-32.694462,28.019557,5
crocodilevlei,Crocodilevlei,Eastern Cape,-31.986878,29.030975,5
crossroads,Crossroads,Eastern Cape,-33.16972,27.289249,5
croston,Croston,Eastern Cape,-30.834417,26.135225,5
croxteth,Croxteth,Eastern Cape,-30.954846,26.823046,5
cuba,Cuba,Eastern Cape,-31.85,27.5,5
culandoda,Culandoda,Eastern Cape,-31.614948,28.103062,5
cullendale,Cullendale,Eastern Cape,-32.65946,26.18832,5
culunca,Culunca,Eastern Cape,-31.144209,28.728686,5
cumakala,Cumakala,Eastern Cape,-31.655783,27.235735,5
cumngce,Cumngce,Eastern Cape,-31.454287,29.212824,5
cungwana,Cungwana,Eastern Cape,-31.767413,27.463441,5
cungweni,Cungweni,Eastern Cape,-32.116667,28.816667,5
cutini,Cutini,Eastern Cape,-31.410067,29.755177,5
cutweni,Cutweni,Eastern Cape,-31.410067,29.755177,5
cuylerville,Cuylerville,Eastern Cape,-31.795959,26.946546,5
cwaka,Cwaka,Eastern Cape,-31.136988,29.178944,5
cwebe,Cwebe,Eastern Cape,-32.193558,28.930171,5
cwebe bos,Cwebe Bos,Eastern Cape,-32.212181,28.938572,5
cwebeni,Cwebeni,Eastern Cape,-31.662148,29.431655,5
cwecweni,Cwecweni,Eastern Cape,-31.939224,28.048699,5
cwehaland,Cwehaland,Eastern Cape,-31.05,29.1,5
cweraland,Cweraland,Eastern Cape,-31.05,29.1,5
cwili,Cwili,Eastern Cape,-32.673256,28.36009,5
cynsen,Cynsen,Eastern Cape,-31.028622,26.963559,5
cyprus dale,Cyprus Dale,Eastern Cape,-32.9,28,5
cyprusdale,Cyprusdale,Eastern Cape,-31.009094,26.000767,5
dabane,Dabane,Eastern Cape,-32.066667,28.783333,5
dadamba,Dadamba,Eastern Cape,-32.25,28.333333,5
dadeni,Dadeni,Eastern Cape,-33.114045,27.077608,5
dadiyane,Dadiyane,Eastern Cape,-32.25,28.283333,5
dagbreek,Dagbreek,Eastern Cape,-30.773742,26.645219,5
dahabe,Dahabe,Eastern Cape,-31.89116,28.648637,5
dalkeith,Dalkeith,Eastern Cape,-31.660506,26.286731,5
dallas,Dallas,Eastern Cape,-32.546261,28.162535,5
dalmanutha,Dalmanutha,Eastern Cape,-30.899268,26.493964,5
damanskraal,Damanskraal,Eastern Cape,-31.505383,25.858814,5
damarusfontein,Damarusfontein,Eastern Cape,-30.843855,25.657295,5
dambeni,Dambeni,Eastern Cape,-30.891236,29.338017,5
dambisa,Dambisa,Eastern Cape,-30.861131,29.013894,5
damboni,Damboni,Eastern Cape,-30.891236,29.338017,5
damdam,Damdam,Eastern Cape,-33.155472,27.2115,5
damplaas,Damplaas,Eastern Cape,-30.762234,26.069813,5
dangers hoek,Dangers Hoek,Eastern Cape,-30.621043,27.783252,5
dangwana,Dangwana,Eastern Cape,-31.586456,29.267776,5
dangwani,Dangwani,Eastern Cape,-31.183807,29.573349,5
daninge,Daninge,Eastern Cape,-33.285357,27.332494,5
dankeni,Dankeni,Eastern Cape,-31.96522,28.648053,5
darabe,Darabe,Eastern Cape,-31.89116,28.648637,5
davidsfontein,Davidsfontein,Eastern Cape,-31.098711,26.298076,5
dawn,Dawn,Eastern Cape,-31.094311,26.53525,5
daymani,Daymani,Eastern Cape,-30.829968,28.772216,5
de dam,De Dam,Eastern Cape,-31.299351,25.947887,5
de heim,De Heim,Eastern Cape,-30.797203,26.171504,5
de hoek,De Hoek,Eastern Cape,-31.83854,26.282844,5
de hoop,De Hoop,Eastern Cape,-30.859655,26.964675,5
de hoops,De Hoops,Eastern Cape,-30.602002,25.989474,5
de kloof,De Kloof,Eastern Cape,-31.033333,25.566667,5
de kuien,De Kuien,Eastern Cape,-31.786239,25.729477,5
de leegte,De Leegte,Eastern Cape,-31.753791,26.09576,5
de mistkraal,De Mistkraal,Eastern Cape,-33.742779,24.710102,5
de mistkraal nedersetting,De Mistkraal Nedersetting,Eastern Cape,-33.743509,24.710426,5
de rust,De Rust,Eastern Cape,-30.859586,26.289223,5
de vlakte,De Vlakte,Eastern Cape,-33.45,23.583333,5
de weg,De Weg,Eastern Cape,-33.233333,24.183333,5
de wicht,De Wicht,Eastern Cape,-33.233333,24.183333,5
deal party,Deal Party,Eastern Cape,-33.895262,25.615859,5
debe marela,Debe Marela,Eastern Cape,-32.893433,27.009825,5
debe nek,Debe Nek,Eastern Cape,-32.816667,27.15,5
debera,Debera,Eastern Cape,-31.788493,28.070661,5
deckert's hill,Deckert's Hill,Eastern Cape,-31.970134,27.509001,5
deelspruit,Deelspruit,Eastern Cape,-30.610192,26.207495,5
deep dale grange,Deep Dale Grange,Eastern Cape,-30.548175,29.905594,5
deepdale,Deepdale,Eastern Cape,-30.548175,29.905594,5
delarey,Delarey,Eastern Cape,-33.8,25.616667,5
delila,Delila,Eastern Cape,-31.133333,26.7,5
den haag,Den Haag,Eastern Cape,-31.343954,26.555008,5
dengwane,Dengwane,Eastern Cape,-30.308412,28.743481,5
denhaga,Denhaga,Eastern Cape,-31.256533,26.796191,5
dennie park,Dennie Park,Eastern Cape,-31.659275,25.827004,5
deochandorris,Deochandorris,Eastern Cape,-31.383333,27.583333,5
depus,Depus,Eastern Cape,-33.616667,25.6,5
derrington,Derrington,Eastern Cape,-31.233333,26.35,5
despatch,Despatch,Eastern Cape,-33.801721,25.462838,5
detyana,Detyana,Eastern Cape,-31.829021,29.074936,5
devon house,Devon House,Eastern Cape,-31.335314,25.616252,5
dickenstone,Dickenstone,Eastern Cape,-31.976438,26.802009,5
didi,Didi,Eastern Cape,-31.707403,28.285779,5
didimana,Didimana,Eastern Cape,-32.150906,26.573075,5
die draai,Die Draai,Eastern Cape,-30.747763,26.788523,5
die viel,Die Viel,Eastern Cape,-31.133333,26.933333,5
die vlak,Die Vlak,Eastern Cape,-31.416667,25.766667,5
die vlakte,Die Vlakte,Eastern Cape,-31.433333,25.8,5
die vlei,Die Vlei,Eastern Cape,-31.048875,26.21115,5
die wilge,Die Wilge,Eastern Cape,-31.138457,26.680087,5
diepfontein,Diepfontein,Eastern Cape,-30.738687,26.01737,5
dikelo,Dikelo,Eastern Cape,-31.386797,29.20901,5
dikeni,Dikeni,Eastern Cape,-31.766667,28.883333,5
dimbasa,Dimbasa,Eastern Cape,-32.834831,27.217424,5
dimbaza,Dimbaza,Eastern Cape,-32.834831,27.217424,5
dindini,Dindini,Eastern Cape,-31.326019,29.842604,5
dinkelo,Dinkelo,Eastern Cape,-31.386797,29.20901,5
diova,Diova,Eastern Cape,-31.68473,28.57619,5
diphini,Diphini,Eastern Cape,-30.841115,28.620075,5
dipini,Dipini,Eastern Cape,-30.768939,28.467704,5
diva,Diva,Eastern Cape,-32.5,28.166667,5
dlabheneni,Dlabheneni,Eastern Cape,-30.78983,28.726566,5
dlakatweni,Dlakatweni,Eastern Cape,-31.702363,28.337952,5
dlepu,Dlepu,Eastern Cape,-32.47925,28.032389,5
dludlu,Dludlu,Eastern Cape,-30.766667,28.616667,5
dobo,Dobo,Eastern Cape,-30.796752,26.736296,5
dohne,Dohne,Eastern Cape,-32.529461,27.450902,5
dokodela,Dokodela,Eastern Cape,-31.372575,29.053666,5
dondashe,Dondashe,Eastern Cape,-32.483333,28.466667,5
dondi,Dondi,Eastern Cape,-31.099139,29.349259,5
dondolo,Dondolo,Eastern Cape,-30.456529,27.354401,5
dongwe,Dongwe,Eastern Cape,-32.93977,27.561806,5
dongweni,Dongweni,Eastern Cape,-31.733333,27.35,5
donkinvale,Donkinvale,Eastern Cape,-33.883333,25.6,5
donnington,Donnington,Eastern Cape,-32.70416,27.398275,5
donny-brook,Donny-brook,Eastern Cape,-32.914973,28.005253,5
doonside,Doonside,Eastern Cape,-33.416667,25.366667,5
doornbosch,Doornbosch,Eastern Cape,-31.828344,26.142869,5
doornfontein,Doornfontein,Eastern Cape,-33.1,24.266667,5
doornhoek,Doornhoek,Eastern Cape,-31.400106,26.063403,5
doornkloof,Doornkloof,Eastern Cape,-31.786902,26.057825,5
doornkop,Doornkop,Eastern Cape,-31.793763,25.762313,5
doornlaagte,Doornlaagte,Eastern Cape,-31.702509,27.288547,5
doornylei,Doornylei,Eastern Cape,-31.739992,25.506357,5
dordrecht,Dordrecht,Eastern Cape,-31.371997,27.048779,5
doringkloof,Doringkloof,Eastern Cape,-33.616667,26,5
doringkraal,Doringkraal,Eastern Cape,-31.033333,26.433333,5
doringrivier,Doringrivier,Eastern Cape,-31.75,25.966667,5
dorringtonlokasie,Dorringtonlokasie,Eastern Cape,-32.773851,26.658652,5
dorset,Dorset,Eastern Cape,-33.583333,26.65,5
double falls,Double Falls,Eastern Cape,-31.628147,29.203923,5
double mouth,Double Mouth,Eastern Cape,-32.72354,28.313536,5
dovedale,Dovedale,Eastern Cape,-30.555518,29.866862,5
dowerville,Dowerville,Eastern Cape,-33.933333,25.583333,5
downley,Downley,Eastern Cape,-31.781266,25.672637,5
dragospoortjie,Dragospoortjie,Eastern Cape,-31.483333,25.95,5
driefontein,Driefontein,Eastern Cape,-31.068673,25.531514,5
driehoek,Driehoek,Eastern Cape,-31.207146,26.598716,5
driekoppen,Driekoppen,Eastern Cape,-33.521476,26.263261,5
driversdrift,Driversdrift,Eastern Cape,-31.817181,27.050229,5
droefontein,Droëfontein,Eastern Cape,-31.666667,25.8,5
drummond gate,Drummond Gate,Eastern Cape,-31.998163,26.363682,5
dube,Dube,Eastern Cape,-33.1,27.383333,5
dube location,Dube Location,Eastern Cape,-33.1,27.383333,5
dudumashe,Dudumashe,Eastern Cape,-31.898061,27.350193,5
dudumeni,Dudumeni,Eastern Cape,-30.929484,29.58324,5
duff bank,Duff Bank,Eastern Cape,-32.09137,28.402706,5
dukulweni,Dukulweni,Eastern Cape,-31.519577,29.426075,5
dulcies nek,Dulcies Nek,Eastern Cape,-30.483333,27.45,5
dulwane,Dulwane,Eastern Cape,-31.3,28.066667,5
dulwini,Dulwini,Eastern Cape,-31.983333,28.533333,5
dumasi,Dumasi,Eastern Cape,-31.33374,29.568667,5
dumasini,Dumasini,Eastern Cape,-30.376619,28.666568,5
dumdum,Dumdum,Eastern Cape,-31.675967,26.812629,5
dumisa,Dumisa,Eastern Cape,-30.238677,29.740514,5
duncan village,Duncan Village,Eastern Cape,-33.012259,27.863319,5
duneden,Duneden,Eastern Cape,-31.637977,26.40247,5
dungu,Dungu,Eastern Cape,-31.224985,29.206292,5
dunvegan,Dunvegan,Eastern Cape,-31.301039,27.599209,5
durban mission location,Durban Mission Location,Eastern Cape,-33.204456,27.140256,5
dutyini,Dutyini,Eastern Cape,-30.824909,29.297813,5
dwaleni,Dwaleni,Eastern Cape,-31.719474,28.433017,5
dwesa,Dwesa,Eastern Cape,-32.283333,28.783333,5
dwessa,Dwessa,Eastern Cape,-32.283333,28.783333,5
dyamala,Dyamala,Eastern Cape,-32.202504,26.763849,5
dyam-dyam,Dyam-Dyam,Eastern Cape,-33.207038,27.536803,5
dyashi,Dyashi,Eastern Cape,-32.536804,28.48132,5
dyivini,Dyivini,Eastern Cape,-31.070891,29.201669,5
dyobhudaka,Dyobhudaka,Eastern Cape,-31.1,27.166667,5
dyushu,Dyushu,Eastern Cape,-32.361784,28.048356,5
east bank,East Bank,Eastern Cape,-33.583333,25.883333,5
east london,East London,Eastern Cape,-33.011051,27.910049,5
eastlands,Eastlands,Eastern Cape,-30.50903,29.827747,5
ebenda,Ebenda,Eastern Cape,-32.151377,28.460126,5
ebende,Ebende,Eastern Cape,-32.151377,28.460126,5
ebenezer,Ebenezer,Eastern Cape,-31.068727,30.164404,5
ebenezer mhlambiso's,Ebenezer Mhlambiso's,Eastern Cape,-32.666667,27,5
ebufumbe,Ebufumbe,Eastern Cape,-31.97557,28.935247,5
ebufumbu,Ebufumbu,Eastern Cape,-31.97557,28.935247,5
ebulawa,Ebulawa,Eastern Cape,-31.78127,29.311034,5
ecani,Ecani,Eastern Cape,-31.255672,29.632164,5
echodale,Echodale,Eastern Cape,-31.810905,25.934687,5
edenfield,Edenfield,Eastern Cape,-31.983955,25.526235,5
edgeton,Edgeton,Eastern Cape,-30.104545,29.661095,5
edrayini,eDrayini,Eastern Cape,-33.241249,27.149741,5
edrom,Edrom,Eastern Cape,-31.113518,25.737122,5
edulawa,Edulawa,Eastern Cape,-31.78127,29.311034,5
eenbult,Eenbult,Eastern Cape,-31.039173,25.813009,5
eendrag,Eendrag,Eastern Cape,-31.074369,26.796559,5
eensaam,Eensaam,Eastern Cape,-31.426071,28.094345,5
eensgevonden,Eensgevonden,Eastern Cape,-30.955174,26.214286,5
eerstegeluk,Eerstegeluk,Eastern Cape,-30.936301,26.230682,5
eersterivier,Eersterivier,Eastern Cape,-34.061971,24.241147,5
eersterivierstrand,Eersterivierstrand,Eastern Cape,-34.061971,24.241147,5
egaso,Egaso,Eastern Cape,-31.823451,28.022276,5
egoso,Egoso,Eastern Cape,-31.823451,28.022276,5
eiffel,Eiffel,Eastern Cape,-31.616667,27.383333,5
ekhethekhethe,eKhethekhethe,Eastern Cape,-30.801407,28.753368,5
ekolweni,Ekolweni,Eastern Cape,-30.630555,28.858128,5
ekron,Ekron,Eastern Cape,-31.347283,25.866265,5
el alamen,El Alamen,Eastern Cape,-30.897508,25.956117,5
el alemein,El Alemein,Eastern Cape,-31.292567,25.531877,5
elabafazi,Elabafazi,Eastern Cape,-31.531849,28.189767,5
elalini,eLalini,Eastern Cape,-33.133333,27.1,5
elands height,Elands Height,Eastern Cape,-30.804165,28.224977,5
elands heights,Elands Heights,Eastern Cape,-30.804165,28.224977,5
elandsberg,Elandsberg,Eastern Cape,-31.88524,25.68141,5
elandskop,Elandskop,Eastern Cape,-31.929733,26.127204,5
elandslaagte,Elandslaagte,Eastern Cape,-31,26.466667,5
elandsrivier poort,Elandsrivier Poort,Eastern Cape,-31.799691,26.180393,5
elberveld,Elberveld,Eastern Cape,-30.824275,26.019613,5
eldorado,Eldorado,Eastern Cape,-30.977856,26.782665,5
element,Element,Eastern Cape,-30.811536,26.780161,5
elim,Elim,Eastern Cape,-30.756301,26.183155,5
elima soga,Elima Soga,Eastern Cape,-31.683333,27.45,5
elliot,Elliot,Eastern Cape,-31.333333,27.85,5
elliotdale,Elliotdale,Eastern Cape,-31.962916,28.684009,5
elubaleko,Elubaleko,Eastern Cape,-30.696002,29.364534,5
elucwecwe,Elucwecwe,Eastern Cape,-31.734702,27.881401,5
eluheweni,Eluheweni,Eastern Cape,-31.698205,28.106176,5
eluhewieni,Eluhewieni,Eastern Cape,-31.698205,28.106176,5
elujecweni,Elujecweni,Eastern Cape,-31.260373,28.589657,5
elukolweni,eLukolweni,Eastern Cape,-30.44981,29.992862,5
elukoweni,Elukoweni,Eastern Cape,-30.630555,28.858128,5
elundi,eLundi,Eastern Cape,-30.908515,28.682553,5
elundini,Elundini,Eastern Cape,-33.883333,25.6,5
eluqolweni,eLuqolweni,Eastern Cape,-33.142804,27.03695,5
elutubeni,Elutubeni,Eastern Cape,-31.405251,28.936444,5
emabaleni,eMabaleni,Eastern Cape,-33.366667,27.05,5
emablubini,eMablubini,Eastern Cape,-33.237697,27.125268,5
emagusheni,Emagusheni,Eastern Cape,-30.856093,29.60489,5
emandleni,Emandleni,Eastern Cape,-31.65,28.983333,5
embangweni,Embangweni,Eastern Cape,-32.133523,28.110724,5
embotyi,Embotyi,Eastern Cape,-31.461308,29.739816,5
emboutyi river mouth,Emboutyi River Mouth,Eastern Cape,-31.461308,29.739816,5
embugwini,Embugwini,Eastern Cape,-32.116667,28.183333,5
emerald hill,Emerald Hill,Eastern Cape,-33.997694,25.550374,5
emexegweni,Emexegweni,Eastern Cape,-30.7,28.733333,5
emfanta,Emfanta,Eastern Cape,-30.718236,28.546822,5
emfundisweni,Emfundisweni,Eastern Cape,-30.90295,29.522905,5
emfundusweni,Emfundusweni,Eastern Cape,-30.90295,29.522905,5
emgcwe,Emgcwe,Eastern Cape,-32.133333,28.233333,5
emjanyana,Emjanyana,Eastern Cape,-31.837746,28.100546,5
emkanzi,Emkanzi,Eastern Cape,-31.663677,27.93237,5
emmanuel,Emmanuel,Eastern Cape,-30.758191,26.460422,5
emnexe,Emnexe,Eastern Cape,-31.560669,27.611957,5
emnxe,Emnxe,Eastern Cape,-31.529571,27.620097,5
emqokolweni,Emqokolweni,Eastern Cape,-31.119028,28.550543,5
emtabazo,Emtabazo,Eastern Cape,-32.183333,26.75,5
emxaxa,eMxaxa,Eastern Cape,-33.136637,27.015485,5
enca,Enca,Eastern Cape,-31.25,28.583333,5
encenjane,eNcenjane,Eastern Cape,-30.86791,30.038835,5
enduku,Enduku,Eastern Cape,-31.746445,28.025385,5
enduleni,Enduleni,Eastern Cape,-31.373482,29.346903,5
endwe,Endwe,Eastern Cape,-31.765652,27.388504,5
engabeni,Engabeni,Eastern Cape,-30.166667,29.5,5
engcobo,Engcobo,Eastern Cape,-31.666667,28,5
engwaqa,Engwaqa,Eastern Cape,-30.167981,29.651502,5
engwekazana,Engwekazana,Eastern Cape,-30.755507,29.12342,5
engxogi,Engxogi,Eastern Cape,-31.664472,28.155564,5
enon,Enon,Eastern Cape,-33.396082,25.546528,5
enqobokeni,Enqobokeni,Eastern Cape,-32.164508,26.72207,5
entafufu,Entafufu,Eastern Cape,-31.491315,29.521597,5
entsimekweni,Entsimekweni,Eastern Cape,-30.611881,27.200929,5
entsimkeni,Entsimkeni,Eastern Cape,-30.611881,27.200929,5
envis,Envis,Eastern Cape,-30.885247,29.706355,5
enyandeni,eNyandeni,Eastern Cape,-30.840594,28.886229,5
enyanisweni,Enyanisweni,Eastern Cape,-30.117445,29.677396,5
enzongisini,Enzongisini,Eastern Cape,-30.766449,29.33411,5
enzongizni,Enzongizni,Eastern Cape,-30.766449,29.33411,5
eqeto,eQeto,Eastern Cape,-33.325811,27.099937,5
eqokama,eQokama,Eastern Cape,-31.925922,28.292356,5
equmrha,eQumrha,Eastern Cape,-30.935068,29.059581,5
erasmusdal,Erasmusdal,Eastern Cape,-30.98162,26.604148,5
erfdeel,Erfdeel,Eastern Cape,-30.915514,25.999916,5
erinmore,Erinmore,Eastern Cape,-31.124027,26.199255,5
esehlabeni,Esehlabeni,Eastern Cape,-30.169766,28.8952,5
esikhobeni,Esikhobeni,Eastern Cape,-32.416667,28.233333,5
esikobeni,Esikobeni,Eastern Cape,-32.0181,28.07162,5
esinquineni,Esinquineni,Eastern Cape,-32.002765,28.251228,5
esinxago,Esinxago,Eastern Cape,-31.110184,28.60008,5
esitangameni,Esitangameni,Eastern Cape,-31.035208,28.81015,5
eskweleni,Eskweleni,Eastern Cape,-31.807987,28.904038,5
esperanza,Esperanza,Eastern Cape,-31.575947,26.647523,5
eswana,Eswana,Eastern Cape,-30.946627,29.649401,5
eswane,Eswane,Eastern Cape,-30.946627,29.649401,5
etempen,Etempen,Eastern Cape,-33.233333,27.15,5
etyene,Etyene,Eastern Cape,-31.334265,28.713032,5
etyeni,Etyeni,Eastern Cape,-31.334265,28.713032,5
evelon,Evelon,Eastern Cape,-32.767166,28.050004,5
eveneser,Eveneser,Eastern Cape,-31.767411,25.944987,5
everton,Everton,Eastern Cape,-31.864383,26.950062,5
ewanrigg,Ewanrigg,Eastern Cape,-32.651019,28.278022,5
excelsior,Excelsior,Eastern Cape,-30.98124,26.466379,5
exeni,Exeni,Eastern Cape,-32.02028,28.408657,5
expectations,Expectations,Eastern Cape,-30.359604,29.720407,5
ezandikwane,Ezandikwane,Eastern Cape,-31.380062,28.838693,5
ezelsklip,Ezelsklip,Eastern Cape,-30.933333,26.633333,5
fahla,Fahla,Eastern Cape,-31.343528,29.674741,5
fairfield,Fairfield,Eastern Cape,-31.311146,26.581547,5
fairview,Fairview,Eastern Cape,-31.290201,27.063969,5
falakahla,Falakahla,Eastern Cape,-32.083333,28.466667,5
faluku,Faluku,Eastern Cape,-30.751637,28.527822,5
fama,Fama,Eastern Cape,-31.706412,28.470784,5
farmer field m,Farmer Field M,Eastern Cape,-33.491673,26.547215,5
fathershome,Fathershome,Eastern Cape,-30.931551,26.49013,5
felleng,Felleng,Eastern Cape,-30.25,28.65,5
feltham,Feltham,Eastern Cape,-31.086237,28.207407,5
feni,Feni,Eastern Cape,-33.204446,27.181458,5
ferguson,Ferguson,Eastern Cape,-33.916667,25.583333,5
fernglen,Fernglen,Eastern Cape,-33.95,25.533333,5
ferreiratown,Ferreiratown,Eastern Cape,-34.039017,24.928618,5
fieldmoor,Fieldmoor,Eastern Cape,-30.742597,26.134971,5
figiso,Figiso,Eastern Cape,-31.984041,28.985685,5
finne,Finne,Eastern Cape,-30.965511,26.821164,5
fish river camping site,Fish River Camping Site,Eastern Cape,-33.498452,27.130813,5
fish river mouth,Fish River Mouth,Eastern Cape,-33.498452,27.130813,5
flaauwkraal,Flaauwkraal,Eastern Cape,-30.995317,27.057598,5
flagstaff,Flagstaff,Eastern Cape,-31.080419,29.49522,5
fletcherville,Fletcherville,Eastern Cape,-30.607672,28.419434,5
floukraal,Floukraal,Eastern Cape,-30.995317,27.057598,5
fokoxo,Fokoxo,Eastern Cape,-31.00617,29.425992,5
fontana,Fontana,Eastern Cape,-31.156241,28.102884,5
fonteinkloof,Fonteinkloof,Eastern Cape,-30.736518,26.656971,5
fonteinplaas,Fonteinplaas,Eastern Cape,-31.515889,25.576985,5
fonteintjie,Fonteintjie,Eastern Cape,-31.410333,25.643376,5
fordini,Fordini,Eastern Cape,-32.361319,28.229368,5
fort beaufort,Fort Beaufort,Eastern Cape,-32.774769,26.633756,5
fort brown,Fort Brown,Eastern Cape,-33.133333,26.616667,5
fort cox,Fort Cox,Eastern Cape,-32.767669,27.034571,5
fort donald,Fort Donald,Eastern Cape,-30.756733,29.557128,5
fort grey,Fort Grey,Eastern Cape,-33.031175,27.777929,5
fort harrison,Fort Harrison,Eastern Cape,-31.566667,29.433333,5
fort hook,Fort Hook,Eastern Cape,-30.59021,27.595991,5
fort ivor,Fort Ivor,Eastern Cape,-31.98214,27.937413,5
fort malan,Fort Malan,Eastern Cape,-32.152765,28.522421,5
fort murray,Fort Murray,Eastern Cape,-32.940878,27.488423,5
fort warden,Fort Warden,Eastern Cape,-32.560482,28.006923,5
fort warden outspan,Fort Warden Outspan,Eastern Cape,-32.560482,28.006923,5
fowlds,Fowlds,Eastern Cape,-33.533333,26.066667,5
fowlds halt,Fowlds Halt,Eastern Cape,-33.533333,26.066667,5
frankfort,Frankfort,Eastern Cape,-32.729847,27.466441,5
frankstead,Frankstead,Eastern Cape,-31.004693,28.3744,5
freemantle,Freemantle,Eastern Cape,-31.708751,27.186879,5
fullarton,Fullarton,Eastern Cape,-33.183333,23.833333,5
futye,Futye,Eastern Cape,-31.9938,28.72682,5
gabazi,Gabazi,Eastern Cape,-31.137474,28.975037,5
gabeni,Gabeni,Eastern Cape,-31.666667,29.15,5
gabheni,Gabheni,Eastern Cape,-30.864325,29.662664,5
gaduka,Gaduka,Eastern Cape,-31.466667,28.6,5
gala,Gala,Eastern Cape,-30.916918,28.965534,5
galane,Galane,Eastern Cape,-30.695181,28.771486,5
